# marvel-crawler — A_Song_of_Ice_and_Fire_characters crawl (2026-09-10)
# Wikipedia Category:A_Song_of_Ice_and_Fire_characters: one node per page; edge A -> B
# when the article of A links to the article of B. 50 nodes, 720 directed edges.
# 0 nodes have no edge in either direction — take the full node set from the nodes file.
source	target
Tyrion_Lannister	Varys
Tywin_Lannister	Arya_Stark
Tywin_Lannister	Bran_Stark
Tywin_Lannister	Catelyn_Stark
Tywin_Lannister	Cersei_Lannister
Tywin_Lannister	Gregor_Clegane
Tywin_Lannister	Jaime_Lannister
Tywin_Lannister	Joffrey_Baratheon
Tywin_Lannister	Myrcella_Baratheon
Tywin_Lannister	Ned_Stark
Tywin_Lannister	Oberyn_Martell
Tywin_Lannister	Olenna_Tyrell
Tywin_Lannister	Petyr_Baelish
Tywin_Lannister	Renly_Baratheon
Tywin_Lannister	Robb_Stark
Tywin_Lannister	Robert_Baratheon
Tywin_Lannister	Roose_Bolton
Tywin_Lannister	Sansa_Stark
Tywin_Lannister	Stannis_Baratheon
Tywin_Lannister	Theon_Greyjoy
Tywin_Lannister	Tommen_Baratheon
Tywin_Lannister	Tyrion_Lannister
Tywin_Lannister	Varys
Varys	Arya_Stark
Varys	Cersei_Lannister
Varys	Daenerys_Targaryen
Varys	Ellaria_Sand
Varys	Gendry
Varys	Jaime_Lannister
Varys	Joffrey_Baratheon
Varys	Jon_Snow_(character)
Varys	Jorah_Mormont
Varys	Ned_Stark
Varys	Night_King
Varys	Olenna_Tyrell
Varys	Petyr_Baelish
Varys	Robert_Baratheon
Varys	Sansa_Stark
Varys	Tyrion_Lannister
Varys	Tywin_Lannister
Viserys_I_Targaryen_(House_of_the_Dragon)	Daemon_Targaryen
Viserys_I_Targaryen_(House_of_the_Dragon)	Jacaerys_Velaryon
Viserys_I_Targaryen_(House_of_the_Dragon)	Rhaenyra_Targaryen
Viserys_I_Targaryen_(House_of_the_Dragon)	White_Walker
White_Walker	Arya_Stark
White_Walker	Bran_Stark
White_Walker	Daemon_Targaryen
White_Walker	Daenerys_Targaryen
White_Walker	Jon_Snow_(character)
White_Walker	Night_King
White_Walker	Samwell_Tarly
White_Walker	Theon_Greyjoy
